id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45464868,NORTH END of Boston! Freedom Trail! Washer/Dryer.,88263438,Holly,,North End,42.36499,-71.05442,Entire home/apt,199,2,1,2020-10-12,1,1,176
45466831,"Downtown Crossing ARTlab, 2 Bedroom 1 Bath",20857768,Compass,,Beacon Hill,42.35597,-71.06269,Entire home/apt,135,9,1,2020-10-08,1,22,62
45470588,*Spacious  bedroom harvard/ central/ MIT/HKS/HLS*,367261296,Keith,,Allston,42.36981,-71.11408,Private room,95,1,0,,,1,69
45471771,"(F-31) NEW Simple, Sunny & Clean Fenway Apt.",21184200,Airbnb,,Longwood Medical Area,42.34099,-71.10183,Entire home/apt,165,1,0,,,33,60
45486439,#3 Cozy private Bedroom near to Frnway park,261924568,Hugo,,Mission Hill,42.32707,-71.10412,Private room,30,1,2,2020-10-07,2,9,362
45486667,#20 Cozy Private bedroom close to Downtown Boston,261924568,Hugo,,Roxbury,42.31746,-71.09158,Private room,31,1,0,,,9,296
45493404,Boston Common Loft w/ in-unit washer dryer,365116307,Brian + Heather,,Downtown,42.35648,-71.0608,Entire home/apt,193,1,4,2020-10-15,4,18,175
45493742,Large Loft Steps From Boston Common | Short Stays,365116307,Brian + Heather,,Downtown,42.35567,-71.06042,Entire home/apt,208,1,5,2020-10-19,5,18,136
45493951,Luxury Furnished Loft near Park Street Station,365116307,Brian + Heather,,Downtown,42.3554,-71.06022,Entire home/apt,159,1,3,2020-10-18,3,18,167
45494260,Downtown Luxury | Students Welcome | W/D in unit,365116307,Brian + Heather,,Downtown,42.35541,-71.06071,Entire home/apt,261,2,4,2020-10-21,4,18,254
45501019,Newly renovated urban oasis | convenient & clean,188309953,Philip,,East Boston,42.37668,-71.03985,Entire home/apt,101,2,0,,,1,129
45501951,Downtown Designer Home| Keyless | W/D in unit,365116307,Brian + Heather,,Downtown,42.35707,-71.06066,Entire home/apt,297,1,6,2020-10-19,6,18,148
45502178,Luxury Loft | Boston Common | Monthly Discount,365116307,Brian + Heather,,Downtown,42.3554,-71.06083,Entire home/apt,213,1,4,2020-10-14,4,18,145
45513500,Luxury 2 bedrooms in Boston close to hospitals,102875095,Alex,,Mission Hill,42.33192,-71.11119,Entire home/apt,275,1,0,,,6,83
45515569,Boston Delight,156238894,Aftab,,Jamaica Plain,42.32191,-71.10201,Private room,48,1,4,2020-10-17,4,1,365
45525440,#1 Shared room close to Fenway & Downtown Boston,261924568,Hugo,,Mission Hill,42.32656,-71.1047,Shared room,37,1,1,2020-09-30,1,9,357
45529756,Spacious Queen Room in JFK/UMass,297860058,June,,Dorchester,42.31832,-71.05494,Private room,46,91,0,,,30,350
45530179,Incredible apartment home | 1BR in Boston,359229620,Kia,,Downtown,42.35389,-71.05299,Entire home/apt,184,91,0,,,177,325
45531759,Spectacular Brownstone Penthouse w/adjoining unit!,21609039,Susan,,Back Bay,42.34205,-71.08331,Entire home/apt,900,91,0,,,3,352
45532353,Clean apartment home | Studio in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,151,91,0,,,177,326
45539554,"Monthly Discounts - Fully Furnished 4br, 2ba Loft!",365116307,Brian + Heather,,Downtown,42.35537,-71.0601,Entire home/apt,357,1,3,2020-10-22,3,18,161
45539765,Keyless Entry | Laundry in Unit | Pet Friendly,365116307,Brian + Heather,,Downtown,42.3565,-71.06082,Entire home/apt,163,1,7,2020-10-21,7,18,151
45539990,Luxury at a Discount | 3br/2ba | 200mbps Internet,365116307,Brian + Heather,,Downtown,42.35689,-71.06149,Entire home/apt,217,1,2,2020-10-12,2,18,341
45542821,Centrally Located Luxurious Loft | Walk Anywhere!,365116307,Brian + Heather,,Downtown,42.35565,-71.06089,Entire home/apt,345,1,4,2020-10-22,4,18,335
45543316,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft",365116307,Brian + Heather,,Downtown,42.35671,-71.061,Entire home/apt,210,1,3,2020-10-18,3,18,145
45543382,Pet Friendly | Downtown Boston | Elevator + W/D,365116307,Brian + Heather,,Downtown,42.35574,-71.06152,Entire home/apt,176,1,3,2020-10-18,3,18,172
45548408,A place of your own | 2BR in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,202,91,0,,,177,346
45561890,Incredible apartment home | 2BR in Boston,359229620,Kia,,Downtown,42.35389,-71.05299,Entire home/apt,314,91,0,,,177,314
45561891,Incredible apartment home | 1BR in Boston,359229620,Kia,,Downtown,42.35389,-71.05299,Entire home/apt,309,91,0,,,177,354
45561896,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,153,91,0,,,177,328
45561904,Entire apartment for you | 3BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,249,91,0,,,177,360
45561934,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,158,91,0,,,177,339
45561937,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,155,91,0,,,177,318
45561950,Entire apartment for you | Studio in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,132,91,0,,,177,346
45561970,Entire apartment for you | Studio in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,132,91,0,,,177,322
45562037,A place of your own | 2BR in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,246,91,0,,,177,346
45562067,Clean apartment home | Studio in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,130,91,0,,,177,342
45562068,Clean apartment home | 3BR in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,228,91,0,,,177,343
45562075,Clean apartment home | 2BR in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,214,91,0,,,177,360
45562098,Clean apartment home | Studio in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,138,91,0,,,177,355
45563847,Entire apartment for you | Studio in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,124,91,0,,,177,360
45564746,Private Room in a Vibrant Boston,18909921,Elizabeth,,Dorchester,42.29649,-71.05905,Private room,30,91,0,,,1,172
45580115,Clean apartment home | 2BR in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,220,91,0,,,177,360
45592004,A place of your own | 2BR in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,240,91,0,,,177,346
45608676,Hip & Sleek 1Bedroom in Back Bay steps from MGH,31340713,Kama,,Beacon Hill,42.36092,-71.06336,Entire home/apt,90,28,0,,,12,365
45609549,"Sleek 1Bedroom in a Classic Boston Brownstone, MGH",266312920,STARS Of,,Beacon Hill,42.35985,-71.06335,Entire home/apt,90,28,0,,,17,365
45640253,"minutes to Harvard, MIT, downtown Bostow and MGH",25064382,Al,,Charlestown,42.38383,-71.08064,Entire home/apt,76,91,0,,,2,365
45641345,Private room  near T-Station,137105899,Ling,,Roslindale,42.29129,-71.12321,Private room,26,29,0,,,3,313
45652898,Modern JP Townhouse w Parking - quiet & convenient,310450960,Cindy,,Jamaica Plain,42.30909,-71.11815,Entire home/apt,150,1,0,,,1,107
45655193,Incredible apartment home | 1BR in Boston,359229620,Kia,,Downtown,42.35389,-71.05299,Entire home/apt,273,91,0,,,177,284
45657932,Stay in a place of your own | 2BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,181,92,0,,,177,360
45658966,Spacious room with private entrance near T-station,137105899,Ling,,Roslindale,42.29304,-71.12315,Private room,39,29,0,,,3,365
45660934,Cozy room in large  apartment,13704838,Emily,,Jamaica Plain,42.30487,-71.11514,Private room,41,91,0,,,1,365
45669083,Entire apartment for you | Studio in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,145,91,0,,,177,346
45671832,Spacious Luxury Renovation | near T,279124542,Angela,,Jamaica Plain,42.29468,-71.11744,Entire home/apt,350,10,1,2020-10-18,1,2,347
45671858,Beautiful Luxury Renovation | near T,279124542,Angela,,Jamaica Plain,42.29507,-71.11735,Entire home/apt,297,10,1,2020-10-19,1,2,352
45675549,Lavishly Designed Home | With Office | Close to T,365116307,Brian + Heather,,Downtown,42.35519,-71.06233,Entire home/apt,407,1,4,2020-10-18,4,18,330
45676233,200mbps speeds - Laundry - Discounted Long Stays,365116307,Brian + Heather,,Downtown,42.35568,-71.06187,Entire home/apt,184,1,4,2020-10-21,4,18,338
45676475,Flexible Stay | Historic Loft | Near Boston Common,365116307,Brian + Heather,,Downtown,42.35667,-71.0618,Entire home/apt,185,1,3,2020-10-18,3,18,331
45678417,Spacious Queen Room in Brighton,297860058,June,,Brighton,42.34252,-71.14442,Private room,38,91,0,,,30,329
45679998,"Crisp South End 2BR w/ Doorman, W/D in Unit, by Blueground",107434423,Blueground,,South End,42.34406,-71.0651,Entire home/apt,189,91,0,,,92,347
45680010,"Striking Symphony 1BR w/ Doorman, near T Stop & MFA, by Blueground",107434423,Blueground,,Fenway,42.34518,-71.08707,Entire home/apt,168,91,0,,,92,349
45680018,"Stunning Symphony 1BR w/ Doorman, near T Stop & MFA, by Blueground",107434423,Blueground,,Fenway,42.34518,-71.08707,Entire home/apt,142,91,0,,,92,346
45680039,"Ideal West End 1BR w/ Gym, W/D, walk to MGH & T Stop, by Blueground",107434423,Blueground,,West End,42.36573,-71.06695,Entire home/apt,135,91,0,,,92,300
45685349,Stay in a place of your own | 1BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,122,92,0,,,177,315
45689601,Studio-sized sunny bedroom minutes from Downtown!,1457776,Dana,,Roxbury,42.32764,-71.09436,Private room,50,91,0,,,1,352
45691604,A place of your own | Studio in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,159,91,0,,,177,322
45698316,Stay in a place of your own | 2BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,153,92,0,,,177,345
45698782,Brand New Luxury Studio | Pool & Gym | East Boston,30283594,Global Luxury Suites,,East Boston,42.36466,-71.04103,Entire home/apt,239,1,0,,,84,357
45699854,New Luxury Studio | Full Kitchen | Free WiFi,30283594,Global Luxury Suites,,East Boston,42.36501,-71.03962,Entire home/apt,239,1,0,,,84,357
45699883,Modern 1BR | Desk+WiFi | Fitness Center| E Boston,30283594,Global Luxury Suites,,East Boston,42.36556,-71.03924,Entire home/apt,319,1,0,,,84,357
45700369,A place of your own | 1BR in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,150,91,0,,,177,346
45700375,A place of your own | 2BR in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,214,91,0,,,177,360
45722442,Imagine living here - Perfect for Longer Stays!,365116307,Brian + Heather,,Downtown,42.35521,-71.06201,Entire home/apt,175,28,0,,,18,335
45722892,4BD 2BA Loft | Financial District | with Parking,365116307,Brian + Heather,,Downtown,42.35549,-71.06219,Entire home/apt,409,28,0,,,18,308
45726239,Luxury 2 bedroom on top floor with roof deck,77993870,Greg,,South End,42.34039,-71.06706,Entire home/apt,120,91,0,,,1,121
45734078,Stay in a place of your own | 2BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,161,92,0,,,177,345
45737223,"Find your new home in this cozy 1BD, self-checkin",8534462,Barsala,,Downtown,42.35309,-71.06412,Entire home/apt,188,91,0,,,50,222
45737226,Luxury 2BD condo with exquisite hardwood flooring,8534462,Barsala,,South Boston Waterfront,42.3504,-71.04218,Entire home/apt,366,91,0,,,50,244
45737369,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,151,91,0,,,177,283
45737374,Stay in a place of your own | 2BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,164,92,0,,,177,338
45737379,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,152,91,0,,,177,307
45737381,Clean apartment home | Studio in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,148,91,0,,,177,317
45748301,Brand New luxury furnished studio,370869891,Jacqui,,Dorchester,42.32383,-71.06681,Entire home/apt,110,29,0,,,1,90
45749223,"Modern studio in Boston with self-checkin, fast wifi",8534462,Barsala,,Downtown,42.35133,-71.06335,Entire home/apt,159,91,0,,,50,96
45750118,"Modern studio, fast wifi, professional cleaning",8534462,Barsala,,Back Bay,42.34372,-71.08582,Entire home/apt,164,91,0,,,50,89
45750132,"Meticulously designed 1BD, professionally-cleaned",8534462,Barsala,,South Boston Waterfront,42.35056,-71.04425,Entire home/apt,403,91,0,,,50,72
45750140,Professionally-cleaned 1BD in downtown Boston,8534462,Barsala,,Downtown,42.35137,-71.06338,Entire home/apt,191,91,0,,,50,232
45750143,"Modern 1BD condo with its historical charm, washer/dryer",8534462,Barsala,,Downtown,42.35159,-71.06503,Entire home/apt,180,91,0,,,50,86
45750148,Modern studio in Boston with fast wifi,8534462,Barsala,,Downtown,42.35231,-71.06396,Entire home/apt,159,91,0,,,50,237
45753871,Beautiful 2bedroom condo on 1st floor East Boston,287965006,Steven,,East Boston,42.36852,-71.03384,Entire home/apt,155,1,0,,,2,87
45755910,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,165,91,0,,,177,356
45755912,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,156,91,0,,,177,360
45755934,Well-equipped apartment home | 2BR in Boston,359229620,Kia,,Brighton,42.35711,-71.14276,Entire home/apt,226,91,0,,,177,311
45768361,"(4A) Beacon Hill, Private entrance, MGH",21184200,Airbnb,,Beacon Hill,42.35897,-71.06995,Entire home/apt,114,1,0,,,33,115
45769210,Clean apartment home | 2BR in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,208,91,0,,,177,338
45786182,Stay in a place of your own | 2BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,168,92,0,,,177,360
45787782,Incredible apartment home | Studio in Boston,359229620,Kia,,Downtown,42.35389,-71.05299,Entire home/apt,185,91,0,,,177,255
45796484,Amazing apt with lake & pool view in Boston,102875095,Alex,,Mission Hill,42.33224,-71.11161,Entire home/apt,249,1,0,,,6,100
45802196,Huge Stylish Studio in Theatre District | Evonify,212359760,Evonify,,Downtown,42.35113,-71.06344,Entire home/apt,71,1,1,2020-10-22,1,43,313
45803440,"Furnished Private Room in Longwood Medical, MBTA",31340713,Kama,,Longwood Medical Area,42.33619,-71.11358,Private room,60,28,0,,,12,85
45803981,"Longwood Medical Private Room, Steps to Hospitals",31340713,Kama,,Longwood Medical Area,42.33801,-71.11235,Private room,60,28,0,,,12,62
45804679,"Furnished Private Room in Longwood Medical, MBTA",266312920,STARS Of,,Longwood Medical Area,42.33618,-71.11351,Private room,60,28,0,,,17,324
45805727,"Longwood Medical Private Room, Steps to Hospitals",266312920,STARS Of,,Longwood Medical Area,42.33643,-71.11364,Private room,60,28,0,,,17,327
45812606,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",20857768,Compass,,Downtown,42.35449,-71.06216,Entire home/apt,135,9,0,,,22,356
45816264,Well Lit Boston Townhouse Private Room,48179580,Christian,,Jamaica Plain,42.29688,-71.11459,Private room,54,3,0,,,1,354
45825193,"Studio by Tufts Medical, door knobs wiped daily",2356643,Voyage,,Downtown,42.35059,-71.06531,Entire home/apt,69,10,0,,,11,287
45825664,"Clean Apartment near Grocery Store, Tufts Medical",2356643,Voyage,,Downtown,42.351,-71.06544,Entire home/apt,48,10,0,,,11,313
45828592,Newly Renovated 1 Bedroom in the Heart of Downtown,43045785,Alex,,North End,42.36685,-71.0509,Entire home/apt,100,28,0,,,1,179
45829570,"Near Boston & Public Transit, Free Parking(3A)",146310606,Steve,,Charlestown,42.38665,-71.08276,Private room,39,30,0,,,2,53
45829648,"Near Boston & Public Transit, Free Parking(3C)",146310606,Steve,,Charlestown,42.38491,-71.0835,Private room,44,30,0,,,2,296
45838102,33 Highland 1E | Flexible Housing | Pvt. BR & BA,814298,Thatch,,Roxbury,42.3284,-71.0932,Private room,42,29,0,,,84,202
45840221,1085 Boylston St. 1BR CONSTRUCTION DISCOUNT,20857768,Compass,,Fenway,42.34634,-71.08836,Entire home/apt,99,9,0,,,22,90
45842057,(Z3S) - Back Bay Beauty!,21184200,Airbnb,,Back Bay,42.3491,-71.08583,Entire home/apt,203,1,0,,,33,67
45842062,(Z3A)- Stylish Brick Exposer- BackBay,21184200,Airbnb,,Back Bay,42.34801,-71.08454,Entire home/apt,112,1,0,,,33,23
45844803,Stylish Lux 2BR in Theatre District | Evonify,212359760,Evonify,,Downtown,42.35167,-71.06313,Entire home/apt,119,1,0,,,43,333
45845780,"(Z2S) - BackBay Living, Clean and Chic",21184200,Airbnb,,Back Bay,42.34801,-71.086,Entire home/apt,164,1,0,,,33,31
45851017,Clean apartment home | 1BR in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,154,91,0,,,177,292
45859955,Stylish Lux 2BR in Theatre District | Evonify,212359760,Evonify,,Downtown,42.35196,-71.065,Entire home/apt,119,1,0,,,43,215
45860506,Affordable Luxury Space in Boston!!,237183549,Stephanie,,Hyde Park,42.26331,-71.12679,Entire home/apt,72,2,0,,,2,301
45862289,"Large room in Jamaica Plain, plenty natural light",244309710,Dar,,Jamaica Plain,42.32119,-71.10677,Private room,36,92,0,,,1,181
45862337,"Luxury living from every angle in this charming studio, fast wifi",8534462,Barsala,,Downtown,42.3517,-71.06384,Entire home/apt,159,91,0,,,50,109
45865892,Entire apartment for you | 1BR in Boston,359229620,Kia,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,157,91,0,,,177,304
45876129,Luxury Loft | Parking Available | Medical Stays,365116307,Brian + Heather,,Downtown,42.35694,-71.06215,Entire home/apt,479,3,0,,,18,174
45877024,A place of your own | Studio in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,149,91,0,,,177,325
45877057,Clean apartment home | Studio in Boston,359229620,Kia,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,133,91,0,,,177,284
45878987,Boston Condo with private deck,5751309,Becca,,South Boston,42.33678,-71.05555,Entire home/apt,125,28,0,,,1,53
45879302,#3 Shared bedroom close to Downtown Boston,261924568,Hugo,,Mission Hill,42.32673,-71.10551,Shared room,20,1,0,,,9,358
45894644,Loft with Remote Workspace and Peloton Tread!,195253690,Brian,,Dorchester,42.31922,-71.05698,Entire home/apt,150,180,0,,,1,188
45898207,#2 Private Bedroom Near to Downtown Boston,344732367,Hugo,,Mission Hill,42.32628,-71.10423,Private room,43,1,0,,,3,363
45898269,* NEW Listing * Perfect Apartment in the South End,159978864,Santo,,South End,42.34485,-71.0712,Entire home/apt,228,2,0,,,3,180
45898468,#3 Private Bedroom near to Downtown Boston,344732367,Hugo,,Mission Hill,42.32679,-71.10561,Private room,41,1,0,,,3,362
45909498,A place of your own | 1BR in Boston,359229620,Kia,,East Boston,42.37101,-71.04377,Entire home/apt,157,91,0,,,177,354
45914694,#5 Private room near downtown Boston,344732367,Hugo,,Mission Hill,42.32672,-71.10516,Private room,45,1,0,,,3,359
45925562,Stay in a place of your own | 1BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,129,92,0,,,177,315
45927790,Stay in a place of your own | 2BR in Quincy,359229620,Kia,,Dorchester,42.28345,-71.03635,Entire home/apt,161,92,0,,,177,325
45927900,Stylish Lux 2BR in Theatre District | Evonify,274552333,Evonify,,Downtown,42.35139,-71.06506,Entire home/apt,108,1,0,,,17,333
45928000,Gorgeous 2BR in Theatre District | Evonify,274552333,Evonify,,Downtown,42.35195,-71.06438,Entire home/apt,130,1,0,,,17,0
